eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8001785,Endersbach,S2,7204,1919092743751022186-2412090603-21,2024-12-09 06:56:00,2024-12-09 06:58:00,2,2024-12-09 06:56:00,2024-12-09 06:59:00,3,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein,,,,,,,1919092743751022186-2412090603,21,,Monday,Monday
8001785,Endersbach,S2,7804,8089055780043866847-2412090605-15,2024-12-09 06:41:00,2024-12-09 06:45:00,4,2024-12-09 06:41:00,2024-12-09 06:45:00,4,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Rommelshausen|Stetten-Beinstein,,,,,,,8089055780043866847-2412090605,15,,Monday,Monday
8001785,Endersbach,S2,7803,-7587034997092677841-2412090603-7,2024-12-09 06:17:00,2024-12-09 06:17:00,0,2024-12-09 06:17:00,2024-12-09 06:18:00,1,,3,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach,,,,,,,-7587034997092677841-2412090603,7,,Monday,Monday
8001785,Endersbach,S2,7209,-7676551856859768075-2412090618-7,2024-12-09 06:32:00,2024-12-09 06:33:00,1,2024-12-09 06:32:00,2024-12-09 06:34:00,2,,3,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach,,,,,,,-7676551856859768075-2412090618,7,,Monday,Monday
8001920,Esslingen (Neckar),S1,7709,1147398517237497911-2412090623-5,2024-12-09 06:32:00,2024-12-09 06:35:00,3,2024-12-09 06:33:00,2024-12-09 06:36:00,3,,7,nan,Plochingen|Altbach|Esslingen-Zell|Oberesslingen,,,,,,,1147398517237497911-2412090623,5,,Monday,Monday
8001920,Esslingen (Neckar),S1,7104,-5976558729777280727-2412090516-21,2024-12-09 06:12:00,2024-12-09 06:11:00,-1,2024-12-09 06:12:00,2024-12-09 06:12:00,0,,8,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen,,,,,,,-5976558729777280727-2412090516,21,,Monday,Monday
8001920,Esslingen (Neckar),S1,7702,-1097970535552752096-2412090531-21,2024-12-09 06:27:00,2024-12-09 06:27:00,0,2024-12-09 06:27:00,2024-12-09 06:28:00,1,,8,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen,,,,,,,-1097970535552752096-2412090531,21,,Monday,Monday
8001920,Esslingen (Neckar),S1,7704,-2405166093230194339-2412090601-21,2024-12-09 06:57:00,2024-12-09 06:58:00,1,2024-12-09 06:57:00,2024-12-09 06:58:00,1,,8,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen,,,,,,,-2405166093230194339-2412090601,21,,Monday,Monday
8001920,Esslingen (Neckar),S1,7107,3121292710624229087-2412090550-9,2024-12-09 06:17:00,2024-12-09 06:17:00,0,2024-12-09 06:18:00,2024-12-09 06:18:00,0,,7,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen,,,,,,,3121292710624229087-2412090550,9,,Monday,Monday
8001920,Esslingen (Neckar),S1,7707,-4221553386450380288-2412090553-5,2024-12-09 06:02:00,2024-12-09 06:04:00,2,2024-12-09 06:03:00,2024-12-09 06:04:00,1,,7,nan,Plochingen|Altbach|Esslingen-Zell|Oberesslingen,,,,,,,-4221553386450380288-2412090553,5,,Monday,Monday
8001920,Esslingen (Neckar),S1,7109,9133098357832980471-2412090620-9,2024-12-09 06:47:00,2024-12-09 06:47:00,0,2024-12-09 06:48:00,2024-12-09 06:48:00,0,,7,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen,,,,,,,9133098357832980471-2412090620,9,,Monday,Monday
8001920,Esslingen (Neckar),S1,7106,-5842992503517375798-2412090546-21,2024-12-09 06:42:00,2024-12-09 06:41:00,-1,2024-12-09 06:42:00,2024-12-09 06:42:00,0,,8,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen,,,,,,,-5842992503517375798-2412090546,21,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7709,1147398517237497911-2412090623-6,2024-12-09 06:35:00,2024-12-09 06:38:00,3,2024-12-09 06:35:00,2024-12-09 06:38:00,3,,3,nan,Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar),,,,,,,1147398517237497911-2412090623,6,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7104,-5976558729777280727-2412090516-20,2024-12-09 06:09:00,2024-12-09 06:09:00,0,2024-12-09 06:09:00,2024-12-09 06:09:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim,,,,,,,-5976558729777280727-2412090516,20,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7702,-1097970535552752096-2412090531-20,2024-12-09 06:24:00,2024-12-09 06:25:00,1,2024-12-09 06:24:00,2024-12-09 06:25:00,1,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim,,,,,,,-1097970535552752096-2412090531,20,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7704,-2405166093230194339-2412090601-20,2024-12-09 06:54:00,2024-12-09 06:56:00,2,2024-12-09 06:54:00,2024-12-09 06:56:00,2,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim,,,,,,,-2405166093230194339-2412090601,20,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7107,3121292710624229087-2412090550-10,2024-12-09 06:20:00,2024-12-09 06:20:00,0,2024-12-09 06:20:00,2024-12-09 06:20:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar),,,,,,,3121292710624229087-2412090550,10,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7707,-4221553386450380288-2412090553-6,2024-12-09 06:05:00,2024-12-09 06:07:00,2,2024-12-09 06:05:00,2024-12-09 06:07:00,2,,3,nan,Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar),,,,,,,-4221553386450380288-2412090553,6,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7109,9133098357832980471-2412090620-10,2024-12-09 06:50:00,2024-12-09 06:50:00,0,2024-12-09 06:50:00,2024-12-09 06:50:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar),,,,,,,9133098357832980471-2412090620,10,,Monday,Monday
8001921,Esslingen-Mettingen,S1,7106,-5842992503517375798-2412090546-20,2024-12-09 06:39:00,2024-12-09 06:39:00,0,2024-12-09 06:39:00,2024-12-09 06:39:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim,,,,,,,-5842992503517375798-2412090546,20,,Monday,Monday
8006642,Esslingen-Zell,S1,7700,7941126174300873842-2412090501-23,2024-12-09 06:02:00,2024-12-09 06:02:00,0,2024-12-09 06:02:00,2024-12-09 06:02:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,7941126174300873842-2412090501,23,,Monday,Monday
8006642,Esslingen-Zell,S1,7709,1147398517237497911-2412090623-3,2024-12-09 06:27:00,2024-12-09 06:30:00,3,2024-12-09 06:27:00,2024-12-09 06:30:00,3,,3,nan,Plochingen|Altbach,,,,,,,1147398517237497911-2412090623,3,,Monday,Monday
8006642,Esslingen-Zell,S1,7104,-5976558729777280727-2412090516-23,2024-12-09 06:17:00,2024-12-09 06:16:00,-1,2024-12-09 06:17:00,2024-12-09 06:17:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-5976558729777280727-2412090516,23,,Monday,Monday
8006642,Esslingen-Zell,S1,7702,-1097970535552752096-2412090531-23,2024-12-09 06:32:00,2024-12-09 06:32:00,0,2024-12-09 06:32:00,2024-12-09 06:32:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-1097970535552752096-2412090531,23,,Monday,Monday
8006642,Esslingen-Zell,S1,7711,7459146766636613765-2412090653-3,2024-12-09 06:57:00,2024-12-09 06:58:00,1,2024-12-09 06:57:00,2024-12-09 06:58:00,1,,3,nan,Plochingen|Altbach,,,,,,,7459146766636613765-2412090653,3,,Monday,Monday
8006642,Esslingen-Zell,S1,7107,3121292710624229087-2412090550-7,2024-12-09 06:12:00,2024-12-09 06:12:00,0,2024-12-09 06:12:00,2024-12-09 06:12:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach,,,,,,,3121292710624229087-2412090550,7,,Monday,Monday
8006642,Esslingen-Zell,S1,7109,9133098357832980471-2412090620-7,2024-12-09 06:42:00,2024-12-09 06:42:00,0,2024-12-09 06:42:00,2024-12-09 06:42:00,0,,3,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach,,,,,,,9133098357832980471-2412090620,7,,Monday,Monday
8006642,Esslingen-Zell,S1,7106,-5842992503517375798-2412090546-23,2024-12-09 06:47:00,2024-12-09 06:46:00,-1,2024-12-09 06:47:00,2024-12-09 06:47:00,0,,4,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen,,,,,,,-5842992503517375798-2412090546,23,,Monday,Monday
8001967,Favoritepark,S4,7404,-4725912726912070507-2412090632-10,2024-12-09 06:56:00,2024-12-09 06:56:00,0,2024-12-09 06:56:00,2024-12-09 06:56:00,0,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,-4725912726912070507-2412090632,10,,Monday,Monday
8001967,Favoritepark,S4,28371,-1658397140157720626-2412090610-4,2024-12-09 06:18:00,2024-12-09 06:18:00,0,2024-12-09 06:18:00,2024-12-09 06:19:00,1,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,-1658397140157720626-2412090610,4,,Monday,Monday
8001967,Favoritepark,S4,7405,-5955320093494890876-2412090555-4,2024-12-09 06:03:00,2024-12-09 06:03:00,0,2024-12-09 06:03:00,2024-12-09 06:03:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,-5955320093494890876-2412090555,4,,Monday,Monday
8001967,Favoritepark,S4,7402,6786245151925011406-2412090602-10,2024-12-09 06:26:00,2024-12-09 06:26:00,0,2024-12-09 06:26:00,2024-12-09 06:26:00,0,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,6786245151925011406-2412090602,10,,Monday,Monday
8001967,Favoritepark,S4,28372,-3125182390546920210-2412090547-10,2024-12-09 06:11:00,2024-12-09 06:11:00,0,2024-12-09 06:11:00,2024-12-09 06:11:00,0,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,-3125182390546920210-2412090547,10,,Monday,Monday
8001967,Favoritepark,S4,7407,3571126959441707595-2412090625-4,2024-12-09 06:33:00,2024-12-09 06:33:00,0,2024-12-09 06:33:00,2024-12-09 06:34:00,1,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,3571126959441707595-2412090625,4,,Monday,Monday
8001967,Favoritepark,S4,28373,8347225003621788233-2412090640-4,2024-12-09 06:48:00,2024-12-09 06:48:00,0,2024-12-09 06:48:00,2024-12-09 06:48:00,0,1,2,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar),Bauarbeiten,,,,,h,8347225003621788233-2412090640,4,,Monday,Monday
8001967,Favoritepark,S4,28374,3588756043443319152-2412090617-10,2024-12-09 06:41:00,2024-12-09 06:41:00,0,2024-12-09 06:41:00,2024-12-09 06:41:00,0,1,1,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,Bauarbeiten,,,,,h,3588756043443319152-2412090617,10,,Monday,Monday
8001974,Fellbach,S3,7306,-883759353998047929-2412090630-11,2024-12-09 06:56:00,2024-12-09 06:59:00,3,2024-12-09 06:57:00,2024-12-09 06:59:00,2,1,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,Störung,,,,,h,-883759353998047929-2412090630,11,,Monday,Monday
8001974,Fellbach,S3,28301,8180754856453500727-2412090556-8,2024-12-09 06:17:00,,0,2024-12-09 06:18:00,,0,1,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Störung,c,c,,,h,8180754856453500727-2412090556,8,cancelled,Monday,Monday
8001974,Fellbach,S2,7202,991475051960697862-2412090533-17,2024-12-09 06:16:00,2024-12-09 06:17:00,1,2024-12-09 06:17:00,2024-12-09 06:17:00,0,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,991475051960697862-2412090533,17,,Monday,Monday
8001974,Fellbach,S2,7207,2386613761040749971-2412090548-11,2024-12-09 06:12:00,2024-12-09 06:12:00,0,2024-12-09 06:13:00,2024-12-09 06:13:00,0,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,2386613761040749971-2412090548,11,,Monday,Monday
8001974,Fellbach,S3,28300,1028214368984697383-2412090545-11,2024-12-09 06:11:00,,0,2024-12-09 06:12:00,,0,1,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,Störung,c,c,,,h,1028214368984697383-2412090545,11,cancelled,Monday,Monday
8001974,Fellbach,S3,28302,3730553201637158176-2412090615-11,2024-12-09 06:41:00,,0,2024-12-09 06:42:00,,0,1,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,Störung,c,c,,,h,3730553201637158176-2412090615,11,cancelled,Monday,Monday
8001974,Fellbach,S2,7802,1769804563459995518-2412090535-11,2024-12-09 06:01:00,2024-12-09 06:02:00,1,2024-12-09 06:02:00,2024-12-09 06:03:00,1,,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,1769804563459995518-2412090535,11,,Monday,Monday
8001974,Fellbach,S2,7805,4943180838844311915-2412090633-11,2024-12-09 06:57:00,2024-12-09 06:59:00,2,2024-12-09 06:58:00,2024-12-09 06:59:00,1,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,4943180838844311915-2412090633,11,,Monday,Monday
8001974,Fellbach,S2,7204,1919092743751022186-2412090603-17,2024-12-09 06:46:00,2024-12-09 06:48:00,2,2024-12-09 06:47:00,2024-12-09 06:49:00,2,,1,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,1919092743751022186-2412090603,17,,Monday,Monday
8001974,Fellbach,S2,7804,8089055780043866847-2412090605-11,2024-12-09 06:31:00,2024-12-09 06:32:00,1,2024-12-09 06:32:00,2024-12-09 06:32:00,0,,1,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,,,,,,,8089055780043866847-2412090605,11,,Monday,Monday
8001974,Fellbach,S3,7307,8928020016835199525-2412090611-8,2024-12-09 06:32:00,2024-12-09 06:34:00,2,2024-12-09 06:33:00,2024-12-09 06:34:00,1,1,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Störung,,,,,h,8928020016835199525-2412090611,8,,Monday,Monday
8001974,Fellbach,S2,7803,-7587034997092677841-2412090603-11,2024-12-09 06:27:00,2024-12-09 06:28:00,1,2024-12-09 06:28:00,2024-12-09 06:28:00,0,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,-7587034997092677841-2412090603,11,,Monday,Monday
8001974,Fellbach,S3,7304,5861678340500853441-2412090548-16,2024-12-09 06:26:00,2024-12-09 06:28:00,2,2024-12-09 06:27:00,2024-12-09 06:28:00,1,1,1,nan,Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain,Störung,,,,,h,5861678340500853441-2412090548,16,,Monday,Monday
8001974,Fellbach,S2,7209,-7676551856859768075-2412090618-11,2024-12-09 06:42:00,2024-12-09 06:43:00,1,2024-12-09 06:43:00,2024-12-09 06:44:00,1,,4,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,,,,,,,-7676551856859768075-2412090618,11,,Monday,Monday
8001974,Fellbach,S3,7305,4883033308940108541-2412090541-8,2024-12-09 06:02:00,2024-12-09 06:04:00,2,2024-12-09 06:03:00,2024-12-09 06:04:00,1,1,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Störung,,,,,h,4883033308940108541-2412090541,8,,Monday,Monday
8001974,Fellbach,S3,28303,2483384951532142654-2412090626-8,2024-12-09 06:47:00,,0,2024-12-09 06:48:00,,0,1,4,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen,Störung,c,c,,,h,2483384951532142654-2412090626,8,cancelled,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S2,7801,-5539211444245278922-2412090533-26,2024-12-09 06:37:00,2024-12-09 06:39:00,2,2024-12-09 06:38:00,2024-12-09 06:40:00,2,,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,,,,,,,-5539211444245278922-2412090533,26,,Monday,Monday
8005768,Stuttgart Flughafen/Messe,S2,7869,4457870518358698855-2412090536-13,2024-12-09 06:07:00,2024-12-09 06:07:00,0,2024-12-09 06:08:00,2024-12-09 06:08:00,0,,1,nan,Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität|Stuttgart-Österfeld|Stuttgart-Vaihingen|Stuttgart-Rohr|Oberaichen|Leinfelden|Echterdingen,,,,,,,4457870518358698855-2412090536,13,,Monday,Monday
