eva_nr,station_name,line,train_number,ID,planned_arrival,changed_arrival,arrival_delay_m,planned_departure,changed_departure,departure_delay_m,priority,planned_platform,changed_platform_arrival,path,info,arrival_status,departure_status,arrival_path,departure_path,message_status,train_route_id,train_line_number,status_train,arrival_weekday,departure_weekday
8005767,Stuttgart Nord,S6,7666,-3818109686384250861-2412082142-5,2024-12-08 21:51:00,2024-12-08 21:53:00,2,2024-12-08 21:51:00,2024-12-08 21:53:00,2,,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-3818109686384250861-2412082142,5,,Sunday,Sunday
8005767,Stuttgart Nord,S4,7465,-5052646433618489967-2412082055-9,2024-12-08 21:18:00,2024-12-08 21:19:00,1,2024-12-08 21:19:00,2024-12-08 21:19:00,0,1,4,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach,Bauarbeiten,,,,,h,-5052646433618489967-2412082055,9,,Sunday,Sunday
8005767,Stuttgart Nord,S5,7564,9123483855778599269-2412082052-5,2024-12-08 21:01:00,2024-12-08 21:02:00,1,2024-12-08 21:01:00,2024-12-08 21:03:00,2,,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,9123483855778599269-2412082052,5,,Sunday,Sunday
8005767,Stuttgart Nord,S6,7667,-7506781114720968709-2412082103-13,2024-12-08 21:38:00,2024-12-08 21:39:00,1,2024-12-08 21:39:00,2024-12-08 21:40:00,1,,4,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach,,,,,,,-7506781114720968709-2412082103,13,,Sunday,Sunday
8005767,Stuttgart Nord,S4,7462,-2908710575104809874-2412082102-5,2024-12-08 21:11:00,2024-12-08 21:11:00,0,2024-12-08 21:11:00,2024-12-08 21:12:00,1,1,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Bauarbeiten,,,,,h,-2908710575104809874-2412082102,5,,Sunday,Sunday
8005767,Stuttgart Nord,S5,7569,-3661735359450834382-2412082137-8,2024-12-08 21:58:00,2024-12-08 21:59:00,1,2024-12-08 21:59:00,2024-12-08 22:00:00,1,,4,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach,,,,,,,-3661735359450834382-2412082137,8,,Sunday,Sunday
8005767,Stuttgart Nord,S4,7464,-245897467744508035-2412082132-5,2024-12-08 21:41:00,2024-12-08 21:42:00,1,2024-12-08 21:41:00,2024-12-08 21:43:00,2,1,3,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),Bauarbeiten,,,,,h,-245897467744508035-2412082132,5,,Sunday,Sunday
8005767,Stuttgart Nord,S5,7567,8207276654188600407-2412082107-8,2024-12-08 21:28:00,2024-12-08 21:32:00,4,2024-12-08 21:29:00,2024-12-08 21:32:00,3,,4,nan,Bietigheim-Bissingen|Tamm(Württ)|Asperg|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach,,,,,,,8207276654188600407-2412082107,8,,Sunday,Sunday
8005767,Stuttgart Nord,S4,7467,6922583197127399758-2412082125-9,2024-12-08 21:48:00,2024-12-08 21:49:00,1,2024-12-08 21:49:00,2024-12-08 21:49:00,0,1,4,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen|Stuttgart-Feuerbach,Bauarbeiten,,,,,h,6922583197127399758-2412082125,9,,Sunday,Sunday
8004357,Stuttgart Nürnberger Straße,S3,7366,8226868853995551312-2412082130-9,2024-12-08 21:52:00,2024-12-08 21:52:00,0,2024-12-08 21:52:00,2024-12-08 21:52:00,0,,4,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,,,,,,,8226868853995551312-2412082130,9,,Sunday,Sunday
8004357,Stuttgart Nürnberger Straße,S2,7264,-7976145198657019864-2412082103-15,2024-12-08 21:42:00,2024-12-08 21:43:00,1,2024-12-08 21:42:00,2024-12-08 21:43:00,1,,4,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,,,,,,,-7976145198657019864-2412082103,15,,Sunday,Sunday
8004357,Stuttgart Nürnberger Straße,S3,7364,-6685159433105949701-2412082100-9,2024-12-08 21:22:00,2024-12-08 21:24:00,2,2024-12-08 21:22:00,2024-12-08 21:24:00,2,,4,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,,,,,,,-6685159433105949701-2412082100,9,,Sunday,Sunday
8004357,Stuttgart Nürnberger Straße,S2,7262,8461558441934507205-2412082033-15,2024-12-08 21:12:00,2024-12-08 21:13:00,1,2024-12-08 21:12:00,2024-12-08 21:13:00,1,,4,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt,,,,,,,8461558441934507205-2412082033,15,,Sunday,Sunday
8005779,Stuttgart Österfeld,S3,7366,8226868853995551312-2412082130-2,2024-12-08 21:32:00,2024-12-08 21:32:00,0,2024-12-08 21:32:00,2024-12-08 21:32:00,0,,2,nan,Stuttgart-Vaihingen,,,,,,,8226868853995551312-2412082130,2,,Sunday,Sunday
8005779,Stuttgart Österfeld,S2,7264,-7976145198657019864-2412082103-8,2024-12-08 21:22:00,2024-12-08 21:22:00,0,2024-12-08 21:22:00,2024-12-08 21:23:00,1,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,,,,,,,-7976145198657019864-2412082103,8,,Sunday,Sunday
8005779,Stuttgart Österfeld,S3,7367,3859668929434965477-2412082111-15,2024-12-08 21:57:00,2024-12-08 21:57:00,0,2024-12-08 21:57:00,2024-12-08 21:58:00,1,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Bauarbeiten,,,,,h,3859668929434965477-2412082111,15,,Sunday,Sunday
8005779,Stuttgart Österfeld,S1,7167,3106830256264099267-2412082050-20,2024-12-08 21:47:00,2024-12-08 21:47:00,0,2024-12-08 21:47:00,2024-12-08 21:47:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,,,,,,,3106830256264099267-2412082050,20,,Sunday,Sunday
8005779,Stuttgart Österfeld,S2,7266,158796727225647364-2412082133-8,2024-12-08 21:52:00,2024-12-08 21:52:00,0,2024-12-08 21:52:00,2024-12-08 21:53:00,1,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen,,,,,,,158796727225647364-2412082133,8,,Sunday,Sunday
8005779,Stuttgart Österfeld,S3,7364,-6685159433105949701-2412082100-2,2024-12-08 21:02:00,2024-12-08 21:02:00,0,2024-12-08 21:02:00,2024-12-08 21:02:00,0,,2,nan,Stuttgart-Vaihingen,,,,,,,-6685159433105949701-2412082100,2,,Sunday,Sunday
8005779,Stuttgart Österfeld,S2,7267,2628700476961371155-2412082048-18,2024-12-08 21:37:00,2024-12-08 21:38:00,1,2024-12-08 21:37:00,2024-12-08 21:39:00,2,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Bauarbeiten,,,,,h,2628700476961371155-2412082048,18,,Sunday,Sunday
8005779,Stuttgart Österfeld,S1,7166,-4958365870252331620-2412082046-10,2024-12-08 21:12:00,2024-12-08 21:12:00,0,2024-12-08 21:12:00,2024-12-08 21:12:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen,,,,,,,-4958365870252331620-2412082046,10,,Sunday,Sunday
8005779,Stuttgart Österfeld,S1,7168,-8199876978329734252-2412082116-10,2024-12-08 21:42:00,2024-12-08 21:42:00,0,2024-12-08 21:42:00,2024-12-08 21:42:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen,,,,,,,-8199876978329734252-2412082116,10,,Sunday,Sunday
8005779,Stuttgart Österfeld,S3,7365,-7578975115161805427-2412082041-15,2024-12-08 21:27:00,2024-12-08 21:26:00,-1,2024-12-08 21:27:00,2024-12-08 21:27:00,0,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Bauarbeiten,,,,,h,-7578975115161805427-2412082041,15,,Sunday,Sunday
8005779,Stuttgart Österfeld,S1,7165,904272065433025864-2412082020-20,2024-12-08 21:17:00,2024-12-08 21:20:00,3,2024-12-08 21:17:00,2024-12-08 21:20:00,3,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,,,,,,,904272065433025864-2412082020,20,,Sunday,Sunday
8005779,Stuttgart Österfeld,S2,7265,3851149700712559495-2412082018-20,2024-12-08 21:07:00,2024-12-08 21:07:00,0,2024-12-08 21:07:00,2024-12-08 21:08:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.|Stuttgart Universität,Bauarbeiten,,,,,h,3851149700712559495-2412082018,20,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7366,8226868853995551312-2412082130-3,2024-12-08 21:34:00,2024-12-08 21:33:00,-1,2024-12-08 21:34:00,2024-12-08 21:34:00,0,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,8226868853995551312-2412082130,3,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7264,-7976145198657019864-2412082103-9,2024-12-08 21:24:00,2024-12-08 21:24:00,0,2024-12-08 21:24:00,2024-12-08 21:24:00,0,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-7976145198657019864-2412082103,9,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7367,3859668929434965477-2412082111-14,2024-12-08 21:55:00,2024-12-08 21:55:00,0,2024-12-08 21:55:00,2024-12-08 21:56:00,1,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,3859668929434965477-2412082111,14,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7167,3106830256264099267-2412082050-19,2024-12-08 21:45:00,2024-12-08 21:44:00,-1,2024-12-08 21:45:00,2024-12-08 21:45:00,0,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,,,,,,,3106830256264099267-2412082050,19,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7266,158796727225647364-2412082133-9,2024-12-08 21:54:00,2024-12-08 21:54:00,0,2024-12-08 21:54:00,2024-12-08 21:55:00,1,,2,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,158796727225647364-2412082133,9,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7364,-6685159433105949701-2412082100-3,2024-12-08 21:04:00,2024-12-08 21:04:00,0,2024-12-08 21:04:00,2024-12-08 21:04:00,0,,2,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-6685159433105949701-2412082100,3,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7267,2628700476961371155-2412082048-17,2024-12-08 21:35:00,2024-12-08 21:36:00,1,2024-12-08 21:35:00,2024-12-08 21:37:00,2,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,2628700476961371155-2412082048,17,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7166,-4958365870252331620-2412082046-11,2024-12-08 21:14:00,2024-12-08 21:13:00,-1,2024-12-08 21:14:00,2024-12-08 21:14:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-4958365870252331620-2412082046,11,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7168,-8199876978329734252-2412082116-11,2024-12-08 21:44:00,2024-12-08 21:44:00,0,2024-12-08 21:44:00,2024-12-08 21:44:00,0,,2,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld,,,,,,,-8199876978329734252-2412082116,11,,Sunday,Sunday
8006513,Stuttgart Universität,S3,7365,-7578975115161805427-2412082041-14,2024-12-08 21:25:00,2024-12-08 21:24:00,-1,2024-12-08 21:25:00,2024-12-08 21:25:00,0,1,1,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,-7578975115161805427-2412082041,14,,Sunday,Sunday
8006513,Stuttgart Universität,S1,7165,904272065433025864-2412082020-19,2024-12-08 21:15:00,2024-12-08 21:18:00,3,2024-12-08 21:15:00,2024-12-08 21:18:00,3,,1,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,,,,,,,904272065433025864-2412082020,19,,Sunday,Sunday
8006513,Stuttgart Universität,S2,7265,3851149700712559495-2412082018-19,2024-12-08 21:05:00,2024-12-08 21:05:00,0,2024-12-08 21:05:00,2024-12-08 21:06:00,1,1,1,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach|Stuttgart-Sommerrain|Stuttgart Nürnberger Str.|Stuttgart-Bad Cannstatt|Stuttgart Hbf (tief)|Stuttgart Stadtmitte|Stuttgart Feuersee|Stuttgart Schwabstr.,Bauarbeiten,,,,,h,3851149700712559495-2412082018,19,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7366,8226868853995551312-2412082130-8,2024-12-08 21:49:00,2024-12-08 21:49:00,0,2024-12-08 21:49:00,2024-12-08 21:50:00,1,,3,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,8226868853995551312-2412082130,8,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7264,-7976145198657019864-2412082103-14,2024-12-08 21:39:00,2024-12-08 21:40:00,1,2024-12-08 21:39:00,2024-12-08 21:40:00,1,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-7976145198657019864-2412082103,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7367,3859668929434965477-2412082111-9,2024-12-08 21:40:00,2024-12-08 21:40:00,0,2024-12-08 21:41:00,2024-12-08 21:41:00,0,1,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach,Bauarbeiten,,,,,h,3859668929434965477-2412082111,9,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7167,3106830256264099267-2412082050-14,2024-12-08 21:30:00,2024-12-08 21:30:00,0,2024-12-08 21:31:00,2024-12-08 21:31:00,0,,2,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,,,,,,,3106830256264099267-2412082050,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7364,-6685159433105949701-2412082100-8,2024-12-08 21:19:00,2024-12-08 21:21:00,2,2024-12-08 21:19:00,2024-12-08 21:21:00,2,,3,nan,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-6685159433105949701-2412082100,8,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7267,2628700476961371155-2412082048-12,2024-12-08 21:20:00,2024-12-08 21:22:00,2,2024-12-08 21:21:00,2024-12-08 21:22:00,1,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach,Bauarbeiten,,,,,h,2628700476961371155-2412082048,12,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7269,2890455660221075834-2412082118-12,2024-12-08 21:50:00,2024-12-08 21:49:00,-1,2024-12-08 21:51:00,2024-12-08 21:51:00,0,1,2,nan,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen|Fellbach,Bauarbeiten,,,,,h,2890455660221075834-2412082118,12,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7166,-4958365870252331620-2412082046-16,2024-12-08 21:29:00,2024-12-08 21:29:00,0,2024-12-08 21:29:00,2024-12-08 21:30:00,1,,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-4958365870252331620-2412082046,16,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7168,-8199876978329734252-2412082116-16,2024-12-08 21:59:00,2024-12-08 21:59:00,0,2024-12-08 21:59:00,2024-12-08 21:59:00,0,,3,nan,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,-8199876978329734252-2412082116,16,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S3,7365,-7578975115161805427-2412082041-9,2024-12-08 21:10:00,2024-12-08 21:09:00,-1,2024-12-08 21:11:00,2024-12-08 21:11:00,0,1,2,nan,Backnang|Maubach|Nellmersbach|Winnenden|Schwaikheim|Neustadt-Hohenacker|Waiblingen|Fellbach,Bauarbeiten,,,,,h,-7578975115161805427-2412082041,9,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S1,7165,904272065433025864-2412082020-14,2024-12-08 21:00:00,2024-12-08 21:04:00,4,2024-12-08 21:01:00,2024-12-08 21:05:00,4,,2,nan,Kirchheim(Teck)|Kirchheim(Teck)-Ötlingen|Wendlingen(Neckar)|Wernau(Neckar)|Plochingen|Altbach|Esslingen-Zell|Oberesslingen|Esslingen(Neckar)|Esslingen-Mettingen|Stuttgart-Obertürkheim|Stuttgart-Untertürkheim|Stuttgart Neckarpark,,,,,,,904272065433025864-2412082020,14,,Sunday,Sunday
8005769,Stuttgart-Bad Cannstatt,S2,7262,8461558441934507205-2412082033-14,2024-12-08 21:09:00,2024-12-08 21:09:00,0,2024-12-08 21:09:00,2024-12-08 21:10:00,1,,3,nan,Filderstadt|Stuttgart Flughafen/Messe|Echterdingen|Leinfelden|Oberaichen|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief),,,,,,,8461558441934507205-2412082033,14,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7665,1336318002580222572-2412082033-12,2024-12-08 21:06:00,2024-12-08 21:06:00,0,2024-12-08 21:06:00,2024-12-08 21:06:00,0,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,,,,,,,1336318002580222572-2412082033,12,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7664,-4062874940311834418-2412082112-6,2024-12-08 21:23:00,2024-12-08 21:25:00,2,2024-12-08 21:24:00,2024-12-08 21:25:00,1,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-4062874940311834418-2412082112,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7566,-61777120256128667-2412082122-6,2024-12-08 21:33:00,2024-12-08 21:33:00,0,2024-12-08 21:34:00,2024-12-08 21:34:00,0,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-61777120256128667-2412082122,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7666,-3818109686384250861-2412082142-6,2024-12-08 21:53:00,2024-12-08 21:55:00,2,2024-12-08 21:54:00,2024-12-08 21:55:00,1,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,-3818109686384250861-2412082142,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S4,7465,-5052646433618489967-2412082055-8,2024-12-08 21:16:00,2024-12-08 21:16:00,0,2024-12-08 21:16:00,2024-12-08 21:16:00,0,1,1,nan,Marbach(Neckar)|Benningen(Neckar)|Freiberg(Neckar)|Favoritepark|Ludwigsburg|Kornwestheim Pbf|Stuttgart-Zuffenhausen,Bauarbeiten,,,,,h,-5052646433618489967-2412082055,8,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S5,7564,9123483855778599269-2412082052-6,2024-12-08 21:03:00,2024-12-08 21:05:00,2,2024-12-08 21:04:00,2024-12-08 21:05:00,1,,2,nan,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord,,,,,,,9123483855778599269-2412082052,6,,Sunday,Sunday
8005770,Stuttgart-Feuerbach,S6,7667,-7506781114720968709-2412082103-12,2024-12-08 21:36:00,2024-12-08 21:37:00,1,2024-12-08 21:36:00,2024-12-08 21:37:00,1,,1,nan,Weil der Stadt|Malmsheim|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,,,,,,,-7506781114720968709-2412082103,12,,Sunday,Sunday
